Year_Numeric,Sem_Numeric,College,Course,Year_Level,Year_Level_Num,Perf_Band,Count,Total,Pct
2022.0,2,CTEC,Bachelor of Science in Industrial Technology,2nd Year,2,Average,107,199,53.77
2022.0,2,CTEC,Bachelor of Science in Industrial Technology,2nd Year,2,Below Average,15,199,7.54
2022.0,2,CTEC,Bachelor of Science in Industrial Technology,2nd Year,2,Failing,13,199,6.53
2022.0,2,CTEC,Bachelor of Science in Industrial Technology,2nd Year,2,Good,64,199,32.16
2023.0,1,CTEC,Bachelor of Science in Industrial Technology,2nd Year,2,Average,35,238,14.71
2023.0,1,CTEC,Bachelor of Science in Industrial Technology,2nd Year,2,Below Average,6,238,2.52
2023.0,1,CTEC,Bachelor of Science in Industrial Technology,2nd Year,2,Excellent,25,238,10.5
2023.0,1,CTEC,Bachelor of Science in Industrial Technology,2nd Year,2,Failing,8,238,3.36
2023.0,1,CTEC,Bachelor of Science in Industrial Technology,2nd Year,2,Good,164,238,68.91
2023.0,2,CTEC,Bachelor of Science in Industrial Technology,2nd Year,2,Average,82,233,35.19
2023.0,2,CTEC,Bachelor of Science in Industrial Technology,2nd Year,2,Below Average,12,233,5.15
2023.0,2,CTEC,Bachelor of Science in Industrial Technology,2nd Year,2,Excellent,8,233,3.43
2023.0,2,CTEC,Bachelor of Science in Industrial Technology,2nd Year,2,Failing,11,233,4.72
2023.0,2,CTEC,Bachelor of Science in Industrial Technology,2nd Year,2,Good,120,233,51.5
2024.0,1,CTEC,Bachelor of Science in Industrial Technology,2nd Year,2,Average,84,469,17.91
2024.0,1,CTEC,Bachelor of Science in Industrial Technology,2nd Year,2,Below Average,33,469,7.04
2024.0,1,CTEC,Bachelor of Science in Industrial Technology,2nd Year,2,Excellent,70,469,14.93
2024.0,1,CTEC,Bachelor of Science in Industrial Technology,2nd Year,2,Failing,55,469,11.73
2024.0,1,CTEC,Bachelor of Science in Industrial Technology,2nd Year,2,Good,227,469,48.4
2024.0,2,CTEC,Bachelor of Science in Industrial Technology,2nd Year,2,Average,107,434,24.65
2024.0,2,CTEC,Bachelor of Science in Industrial Technology,2nd Year,2,Below Average,29,434,6.68
2024.0,2,CTEC,Bachelor of Science in Industrial Technology,2nd Year,2,Excellent,53,434,12.21
2024.0,2,CTEC,Bachelor of Science in Industrial Technology,2nd Year,2,Failing,31,434,7.14
2024.0,2,CTEC,Bachelor of Science in Industrial Technology,2nd Year,2,Good,214,434,49.31
2022.0,1,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Average,68,138,49.28
2022.0,1,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Below Average,5,138,3.62
2022.0,1,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Excellent,1,138,0.72
2022.0,1,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Failing,10,138,7.25
2022.0,1,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Good,54,138,39.13
2022.0,2,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Average,32,132,24.24
2022.0,2,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Below Average,4,132,3.03
2022.0,2,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Excellent,8,132,6.06
2022.0,2,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Failing,4,132,3.03
2022.0,2,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Good,84,132,63.64
2023.0,1,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Average,59,195,30.26
2023.0,1,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Below Average,6,195,3.08
2023.0,1,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Excellent,2,195,1.03
2023.0,1,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Failing,4,195,2.05
2023.0,1,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Good,124,195,63.59
2023.0,2,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Average,55,191,28.8
2023.0,2,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Below Average,11,191,5.76
2023.0,2,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Excellent,4,191,2.09
2023.0,2,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Failing,5,191,2.62
2023.0,2,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Good,116,191,60.73
2024.0,1,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Average,44,246,17.89
2024.0,1,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Below Average,6,246,2.44
2024.0,1,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Excellent,14,246,5.69
2024.0,1,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Failing,11,246,4.47
2024.0,1,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Good,171,246,69.51
2024.0,2,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Average,38,242,15.7
2024.0,2,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Below Average,7,242,2.89
2024.0,2,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Excellent,18,242,7.44
2024.0,2,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Failing,12,242,4.96
2024.0,2,CTEC,Bachelor of Science in Industrial Technology,3rd Year,3,Good,167,242,69.01
2022.0,1,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Average,54,309,17.48
2022.0,1,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Below Average,17,309,5.5
2022.0,1,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Excellent,138,309,44.66
2022.0,1,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Failing,17,309,5.5
2022.0,1,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Good,83,309,26.86
2022.0,2,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Average,37,283,13.07
2022.0,2,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Below Average,10,283,3.53
2022.0,2,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Excellent,138,283,48.76
2022.0,2,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Failing,5,283,1.77
2022.0,2,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Good,93,283,32.86
2023.0,1,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Average,25,140,17.86
2023.0,1,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Below Average,4,140,2.86
2023.0,1,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Excellent,47,140,33.57
2023.0,1,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Failing,7,140,5.0
2023.0,1,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Good,57,140,40.71
2023.0,2,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Average,12,138,8.7
2023.0,2,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Excellent,84,138,60.87
2023.0,2,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Failing,9,138,6.52
2023.0,2,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Good,33,138,23.91
2024.0,1,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Average,10,191,5.24
2024.0,1,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Below Average,2,191,1.05
2024.0,1,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Excellent,148,191,77.49
2024.0,1,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Failing,5,191,2.62
2024.0,1,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Good,26,191,13.61
2024.0,2,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Average,6,190,3.16
2024.0,2,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Below Average,6,190,3.16
2024.0,2,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Excellent,141,190,74.21
2024.0,2,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Failing,5,190,2.63
2024.0,2,CTEC,Bachelor of Science in Industrial Technology,4th Year,4,Good,32,190,16.84
2022.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,Irregular,-1,Excellent,2,3,66.67
2022.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,Irregular,-1,Good,1,3,33.33
2022.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,Irregular,-1,Excellent,3,5,60.0
2022.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,Irregular,-1,Failing,1,5,20.0
2022.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,Irregular,-1,Good,1,5,20.0
2023.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,Irregular,-1,Excellent,3,9,33.33
2023.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,Irregular,-1,Failing,1,9,11.11
2023.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,Irregular,-1,Good,5,9,55.56
2023.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,Irregular,-1,Excellent,5,10,50.0
2023.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,Irregular,-1,Failing,2,10,20.0
2023.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,Irregular,-1,Good,3,10,30.0
2024.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,Irregular,-1,Average,3,15,20.0
2024.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,Irregular,-1,Excellent,7,15,46.67
2024.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,Irregular,-1,Good,5,15,33.33
2024.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,Irregular,-1,Below Average,1,14,7.14
2024.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,Irregular,-1,Excellent,6,14,42.86
2024.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,Irregular,-1,Good,7,14,50.0
2022.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Average,27,149,18.12
2022.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Below Average,7,149,4.7
2022.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Excellent,6,149,4.03
2022.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Failing,16,149,10.74
2022.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Good,93,149,62.42
2022.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Average,19,132,14.39
2022.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Below Average,4,132,3.03
2022.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Excellent,25,132,18.94
2022.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Failing,7,132,5.3
2022.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Good,77,132,58.33
2023.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Average,21,87,24.14
2023.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Below Average,1,87,1.15
2023.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Excellent,4,87,4.6
2023.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Failing,14,87,16.09
2023.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Good,47,87,54.02
2023.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Average,9,71,12.68
2023.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Below Average,3,71,4.23
2023.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Excellent,12,71,16.9
2023.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Failing,1,71,1.41
2023.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Good,46,71,64.79
2024.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Average,20,107,18.69
2024.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Below Average,2,107,1.87
2024.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Excellent,9,107,8.41
2024.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Failing,15,107,14.02
2024.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Good,61,107,57.01
2024.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Average,20,95,21.05
2024.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Below Average,3,95,3.16
2024.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Excellent,1,95,1.05
2024.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Failing,4,95,4.21
2024.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,1st Year,1,Good,67,95,70.53
2022.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Average,16,138,11.59
2022.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Below Average,3,138,2.17
2022.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Excellent,14,138,10.14
2022.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Failing,4,138,2.9
2022.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Good,101,138,73.19
2022.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Average,6,134,4.48
2022.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Below Average,1,134,0.75
2022.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Excellent,21,134,15.67
2022.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Failing,1,134,0.75
2022.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Good,105,134,78.36
2023.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Average,21,117,17.95
2023.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Below Average,3,117,2.56
2023.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Excellent,6,117,5.13
2023.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Failing,5,117,4.27
2023.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Good,82,117,70.09
2023.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Average,14,115,12.17
2023.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Below Average,5,115,4.35
2023.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Excellent,22,115,19.13
2023.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Failing,7,115,6.09
2023.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Good,67,115,58.26
2024.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Average,13,68,19.12
2024.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Below Average,4,68,5.88
2024.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Excellent,2,68,2.94
2024.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Failing,5,68,7.35
2024.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Good,44,68,64.71
2024.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Average,10,60,16.67
2024.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Below Average,2,60,3.33
2024.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Excellent,5,60,8.33
2024.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Failing,3,60,5.0
2024.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,2nd Year,2,Good,40,60,66.67
2022.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Average,10,99,10.1
2022.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Below Average,2,99,2.02
2022.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Excellent,5,99,5.05
2022.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Failing,4,99,4.04
2022.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Good,78,99,78.79
2022.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Average,3,97,3.09
2022.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Excellent,23,97,23.71
2022.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Failing,6,97,6.19
2022.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Good,65,97,67.01
2023.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Average,12,129,9.3
2023.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Below Average,1,129,0.78
2023.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Excellent,10,129,7.75
2023.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Failing,2,129,1.55
2023.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Good,104,129,80.62
2023.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Average,21,127,16.54
2023.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Below Average,2,127,1.57
2023.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Excellent,9,127,7.09
2023.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Failing,3,127,2.36
2023.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Good,92,127,72.44
2024.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Average,14,115,12.17
2024.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Below Average,2,115,1.74
2024.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Excellent,11,115,9.57
2024.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Failing,4,115,3.48
2024.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Good,84,115,73.04
2024.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Average,5,112,4.46
2024.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Below Average,1,112,0.89
2024.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Excellent,21,112,18.75
2024.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Failing,2,112,1.79
2024.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,3rd Year,3,Good,83,112,74.11
2022.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,4th Year,4,Average,3,78,3.85
2022.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,4th Year,4,Below Average,1,78,1.28
2022.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,4th Year,4,Excellent,68,78,87.18
2022.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,4th Year,4,Failing,2,78,2.56
2022.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,4th Year,4,Good,4,78,5.13
2022.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,4th Year,4,Average,3,73,4.11
2022.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,4th Year,4,Excellent,63,73,86.3
2022.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,4th Year,4,Failing,3,73,4.11
2022.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,4th Year,4,Good,4,73,5.48
2023.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,4th Year,4,Excellent,80,92,86.96
2023.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,4th Year,4,Failing,1,92,1.09
2023.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,4th Year,4,Good,11,92,11.96
2023.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,4th Year,4,Below Average,2,91,2.2
2023.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,4th Year,4,Excellent,74,91,81.32
2023.0,2,CTEC,Bachelor of Technical-Vocational Teacher Education,4th Year,4,Good,15,91,16.48
2024.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,4th Year,4,Average,4,127,3.15
2024.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,4th Year,4,Below Average,1,127,0.79
2024.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,4th Year,4,Excellent,112,127,88.19
2024.0,1,CTEC,Bachelor of Technical-Vocational Teacher Education,4th Year,4,Failing,1,127,0.79
