Year_Numeric,College,Course,Subject,Avg_Grade,Std_Grade,Student_Cnt,Fail_Count,Fail_Rate
2024.0,CBA,Bachelor of Science in Tourism Management,PEDU0222,1.49,1.1,236,20,8.47
2024.0,CBA,Bachelor of Science in Tourism Management,PEDU0312,1.44,0.77,272,12,4.41
2024.0,CBA,Bachelor of Science in Tourism Management,PEDU0422,1.47,0.93,270,18,6.67
2024.0,CBA,Bachelor of Science in Tourism Management,PHED0312,3.0,,1,1,100.0
2024.0,CBA,Bachelor of Science in Tourism Management,THBC0103,1.83,0.52,239,8,3.35
2024.0,CBA,Bachelor of Science in Tourism Management,THBC0203,1.82,0.76,245,10,4.08
2024.0,CBA,Bachelor of Science in Tourism Management,THBC0303,1.7,0.69,278,10,3.6
2024.0,CBA,Bachelor of Science in Tourism Management,THBC0403,2.49,0.98,272,41,15.07
2024.0,CBA,Bachelor of Science in Tourism Management,THBC0503,1.56,0.59,269,8,2.97
2024.0,CBA,Bachelor of Science in Tourism Management,THMC0103,1.55,0.66,243,7,2.88
2024.0,CBA,Bachelor of Science in Tourism Management,THMC0203,1.74,0.86,243,14,5.76
2024.0,CBA,Bachelor of Science in Tourism Management,THMC0303,1.36,0.19,239,0,0.0
2024.0,CBA,Bachelor of Science in Tourism Management,THMC0403,1.4,0.51,238,3,1.26
2024.0,CBA,Bachelor of Science in Tourism Management,THMC0503,1.63,0.9,237,15,6.33
2024.0,CBA,Bachelor of Science in Tourism Management,THMC0613,1.43,0.23,146,0,0.0
2024.0,CBA,Bachelor of Science in Tourism Management,THMC0703,1.9,0.61,268,8,2.99
2024.0,CBA,Bachelor of Science in Tourism Management,THMC0803,2.31,0.54,147,8,5.44
2024.0,CBA,Bachelor of Science in Tourism Management,THMC0903,1.75,,1,0,0.0
2024.0,CBA,Bachelor of Science in Tourism Management,THMC1023,1.76,0.48,144,2,1.39
2024.0,CBA,Bachelor of Science in Tourism Management,THMC1103,1.64,0.79,144,7,4.86
2024.0,CBA,Bachelor of Science in Tourism Management,THMC1203,1.72,0.39,144,1,0.69
2024.0,CBA,Bachelor of Science in Tourism Management,TMEC0213,1.77,0.51,117,2,1.71
2024.0,CBA,Bachelor of Science in Tourism Management,TMEC0313,1.33,0.22,123,0,0.0
2024.0,CBA,Bachelor of Science in Tourism Management,TMEC0413,1.59,0.47,123,2,1.63
2024.0,CBA,Bachelor of Science in Tourism Management,TMPC0113,1.67,0.62,277,6,2.17
2024.0,CBA,Bachelor of Science in Tourism Management,TMPC0213,1.9,0.33,276,2,0.72
2024.0,CBA,Bachelor of Science in Tourism Management,TMPC0313,2.12,0.62,261,9,3.45
2024.0,CBA,Bachelor of Science in Tourism Management,TMPC0423,2.03,0.6,269,12,4.46
2024.0,CBA,Bachelor of Science in Tourism Management,TMPC0513,1.65,0.34,145,1,0.69
2024.0,CBA,Bachelor of Science in Tourism Management,TMPC0613,1.47,0.37,145,1,0.69
2024.0,CBA,Bachelor of Science in Tourism Management,TMPC1013,1.58,0.21,124,0,0.0
2024.0,CBA,Bachelor of Science in Tourism Management,TMPE0113,2.07,0.68,279,10,3.58
2024.0,CBA,Bachelor of Science in Tourism Management,TMPE0223,1.7,0.64,271,9,3.32
2024.0,CBA,Bachelor of Science in Tourism Management,TMPE0313,1.7,0.26,147,1,0.68
2024.0,CBA,Bachelor of Science in Tourism Management,TMPE0413,1.57,0.67,145,5,3.45
2024.0,CBA,Bachelor of Science in Tourism Management,TMPE0513,1.87,0.52,117,2,1.71
2024.0,CBA,Bachelor of Science in Tourism Management,TMPE0523,1.83,0.35,146,1,0.68
2024.0,CBA,Bachelor of Science in Tourism Management,TMPE0623,1.62,0.93,147,10,6.8
2024.0,CBA,Bachelor of Science in Tourism Management,TMPR0126.,1.13,0.18,124,0,0.0
2024.0,CBA,Bachelor of Science in Tourism Management,UIEC0101,1.67,1.02,244,21,8.61
2024.0,CBA,Bachelor of Science in Tourism Management,UIEC0201,1.69,0.99,244,17,6.97
2024.0,CBA,Bachelor of Science in Tourism Management,UIEC0301,1.09,0.31,246,1,0.41
2024.0,CCST,Bachelor of Science in Computer Science,CSCC0103,1.84,0.77,217,10,4.61
2024.0,CCST,Bachelor of Science in Computer Science,CSCC0223,2.04,0.87,200,17,8.5
2024.0,CCST,Bachelor of Science in Computer Science,CSCC0323,2.2,1.23,189,35,18.52
2024.0,CCST,Bachelor of Science in Computer Science,CSCC0423,2.79,1.22,145,43,29.66
2024.0,CCST,Bachelor of Science in Computer Science,CSCC0523,2.27,1.05,101,12,11.88
2024.0,CCST,Bachelor of Science in Computer Science,CSCC0613,1.83,1.18,85,10,11.76
2024.0,CCST,Bachelor of Science in Computer Science,CSCC0723,3.01,1.71,89,37,41.57
2024.0,CCST,Bachelor of Science in Computer Science,CSCC0823,1.97,0.43,88,5,5.68
2024.0,CCST,Bachelor of Science in Computer Science,CSCC0923,1.73,1.11,88,8,9.09
2024.0,CCST,Bachelor of Science in Computer Science,CSCI1013,3.21,1.71,68,32,47.06
2024.0,CCST,Bachelor of Science in Computer Science,CSCI1123,1.58,0.57,68,1,1.47
2024.0,CCST,Bachelor of Science in Computer Science,CSEC0113,1.83,0.83,160,15,9.38
2024.0,CCST,Bachelor of Science in Computer Science,CSEC0223,1.81,1.15,163,19,11.66
2024.0,CCST,Bachelor of Science in Computer Science,CSEC0313,2.33,0.77,95,8,8.42
2024.0,CCST,Bachelor of Science in Computer Science,CSEC0423,1.62,0.61,88,3,3.41
2024.0,CCST,Bachelor of Science in Computer Science,CSND0113,1.91,0.81,37,2,5.41
2024.0,CCST,Bachelor of Science in Computer Science,CSND0223,1.11,0.66,37,1,2.7
2024.0,CCST,Bachelor of Science in Computer Science,CSND0313,1.78,0.32,24,0,0.0
2024.0,CCST,Bachelor of Science in Computer Science,CSND0413,1.73,0.17,23,0,0.0
2024.0,CCST,Bachelor of Science in Computer Science,CSSD0113,1.9,0.32,50,0,0.0
2024.0,CCST,Bachelor of Science in Computer Science,CSSD0223,1.71,0.67,50,2,4.0
2024.0,CCST,Bachelor of Science in Computer Science,CSSD0313,1.98,1.19,44,5,11.36
2024.0,CCST,Bachelor of Science in Computer Science,CSSD0423,1.62,1.08,43,5,11.63
2024.0,CCST,Bachelor of Science in Computer Science,CTCC0113,2.35,1.17,206,31,15.05
2024.0,CCST,Bachelor of Science in Computer Science,CTCC0213,2.23,0.85,208,19,9.13
2024.0,CCST,Bachelor of Science in Computer Science,CTCC0323,1.95,0.99,191,21,10.99
2024.0,CCST,Bachelor of Science in Computer Science,CTCC0403,2.31,0.87,159,17,10.69
2024.0,CCST,Bachelor of Science in Computer Science,CTCC0513.,2.36,1.02,154,21,13.64
2024.0,CCST,Bachelor of Science in Computer Science,CTCC0603,1.96,0.78,155,9,5.81
2024.0,CCST,Bachelor of Science in Computer Science,EGEC0103,1.86,1.0,201,18,8.96
2024.0,CCST,Bachelor of Science in Computer Science,EGEC0203,1.43,0.5,201,3,1.49
2024.0,CCST,Bachelor of Science in Computer Science,EGEC0303,1.45,0.78,184,8,4.35
2024.0,CCST,Bachelor of Science in Computer Science,EMAT0103,2.17,0.66,94,4,4.26
2024.0,CCST,Bachelor of Science in Computer Science,FOLA0103,2.07,1.12,191,24,12.57
2024.0,CCST,Bachelor of Science in Computer Science,FOLA0203,1.96,0.82,155,13,8.39
2024.0,CCST,Bachelor of Science in Computer Science,ICSC0113.,1.98,1.57,159,33,20.75
2024.0,CCST,Bachelor of Science in Computer Science,ICSC0203,2.31,1.07,89,12,13.48
2024.0,CCST,Bachelor of Science in Computer Science,ICSC0323,2.3,1.51,149,36,24.16
2024.0,CCST,Bachelor of Science in Computer Science,ICSC0323.,5.0,,1,1,100.0
2024.0,CCST,Bachelor of Science in Computer Science,ICSC0413,1.95,0.87,54,3,5.56
2024.0,CCST,Bachelor of Science in Computer Science,ICSC0413.,1.98,0.93,42,3,7.14
2024.0,CCST,Bachelor of Science in Computer Science,ICSC0503,1.51,0.79,89,4,4.49
2024.0,CCST,Bachelor of Science in Computer Science,ICSC0613,1.51,0.7,94,3,3.19
2024.0,CCST,Bachelor of Science in Computer Science,ICTC1113,1.5,0.0,2,0,0.0
2024.0,CCST,Bachelor of Science in Computer Science,ICTC1613,1.5,1.21,68,7,10.29
2024.0,CCST,Bachelor of Science in Computer Science,ICTC1711,1.32,0.84,69,3,4.35
2024.0,CCST,Bachelor of Science in Computer Science,ICTC1823,1.35,0.27,66,1,1.52
2024.0,CCST,Bachelor of Science in Computer Science,ICTC1920,1.96,1.23,70,11,15.71
2024.0,CCST,Bachelor of Science in Computer Science,ITCC1513.,2.01,1.06,99,10,10.1
2024.0,CCST,Bachelor of Science in Computer Science,ITNW1613,2.0,,1,0,0.0
2024.0,CCST,Bachelor of Science in Computer Science,MATH0113,3.0,,1,1,100.0
2024.0,CCST,Bachelor of Science in Computer Science,NGEC0103,1.8,0.72,184,7,3.8
2024.0,CCST,Bachelor of Science in Computer Science,NGEC0203,1.61,0.96,200,13,6.5
2024.0,CCST,Bachelor of Science in Computer Science,NGEC0303,1.51,0.55,184,4,2.17
2024.0,CCST,Bachelor of Science in Computer Science,NGEC0403,2.54,1.2,201,47,23.38
2024.0,CCST,Bachelor of Science in Computer Science,NGEC0503,1.89,0.91,153,11,7.19
2024.0,CCST,Bachelor of Science in Computer Science,NGEC0603,1.48,1.06,153,12,7.84
2024.0,CCST,Bachelor of Science in Computer Science,NGEC0703,1.16,0.65,152,4,2.63
2024.0,CCST,Bachelor of Science in Computer Science,NGEC0803,1.51,0.54,154,2,1.3
2024.0,CCST,Bachelor of Science in Computer Science,NGEC0903,1.56,0.91,150,7,4.67
2024.0,CCST,Bachelor of Science in Computer Science,NSTP0113,1.77,0.88,195,14,7.18
2024.0,CCST,Bachelor of Science in Computer Science,NSTP0223,1.91,1.09,181,19,10.5
2024.0,CCST,Bachelor of Science in Computer Science,PEDU0112,1.44,0.92,207,12,5.8
2024.0,CCST,Bachelor of Science in Computer Science,PEDU0222,1.76,1.18,189,21,11.11
2024.0,CCST,Bachelor of Science in Computer Science,PEDU0312,1.51,1.02,162,12,7.41
2024.0,CCST,Bachelor of Science in Computer Science,PEDU0422,1.25,0.73,155,5,3.23
2024.0,CCST,Bachelor of Science in Computer Science,PHED0222,2.5,,1,0,0.0
2024.0,CCST,Bachelor of Science in Computer Science,UIEC0101,1.98,1.02,208,21,10.1
2024.0,CCST,Bachelor of Science in Computer Science,UIEC0201,1.6,1.3,208,26,12.5
2024.0,CCST,Bachelor of Science in Computer Science,UIEC0301,1.41,1.18,157,15,9.55
2024.0,CCST,Bachelor of Science in Data Science,CSCC0103,2.18,1.23,21,3,14.29
2024.0,CCST,Bachelor of Science in Data Science,CSEC0313,1.92,0.34,24,1,4.17
2024.0,CCST,Bachelor of Science in Data Science,CTCC0113,1.79,0.89,18,1,5.56
2024.0,CCST,Bachelor of Science in Data Science,CTCC0213,2.36,1.22,18,3,16.67
2024.0,CCST,Bachelor of Science in Data Science,CTCC0323,1.5,0.5,16,0,0.0
2024.0,CCST,Bachelor of Science in Data Science,CTCC0403,1.3,0.1,24,0,0.0
2024.0,CCST,Bachelor of Science in Data Science,CTCC0513,1.82,0.28,24,0,0.0
2024.0,CCST,Bachelor of Science in Data Science,DSCC0123,2.29,1.34,17,3,17.65
2024.0,CCST,Bachelor of Science in Data Science,DSCC0213,1.8,0.38,32,1,3.12
2024.0,CCST,Bachelor of Science in Data Science,DSCC0323,1.57,0.17,24,0,0.0
2024.0,CCST,Bachelor of Science in Data Science,EGEC0103,1.49,0.22,18,0,0.0
2024.0,CCST,Bachelor of Science in Data Science,EGEC0203,2.14,1.08,18,2,11.11
2024.0,CCST,Bachelor of Science in Data Science,EGEC0303,1.82,0.29,15,0,0.0
2024.0,CCST,Bachelor of Science in Data Science,FOLA0103,2.35,1.11,17,3,17.65
2024.0,CCST,Bachelor of Science in Data Science,FOLA0203,2.09,0.73,32,2,6.25
2024.0,CCST,Bachelor of Science in Data Science,MATH0113,2.24,0.86,18,1,5.56
2024.0,CCST,Bachelor of Science in Data Science,MATH0223,2.54,1.33,17,5,29.41
2024.0,CCST,Bachelor of Science in Data Science,MATH0313,1.47,0.38,33,0,0.0
2024.0,CCST,Bachelor of Science in Data Science,NGEC0103,1.47,0.93,17,1,5.88
2024.0,CCST,Bachelor of Science in Data Science,NGEC0203,1.88,0.91,17,1,5.88
2024.0,CCST,Bachelor of Science in Data Science,NGEC0303,1.9,1.2,17,2,11.76
2024.0,CCST,Bachelor of Science in Data Science,NGEC0403,2.18,1.31,18,3,16.67
2024.0,CCST,Bachelor of Science in Data Science,NGEC0503,1.2,0.7,33,1,3.03
2024.0,CCST,Bachelor of Science in Data Science,NGEC0603,1.14,0.71,32,1,3.12
2024.0,CCST,Bachelor of Science in Data Science,NGEC0703,1.48,0.97,33,2,6.06
2024.0,CCST,Bachelor of Science in Data Science,NGEC0803,1.71,0.63,33,1,3.03
2024.0,CCST,Bachelor of Science in Data Science,NGEC0903,1.51,0.12,31,0,0.0
2024.0,CCST,Bachelor of Science in Data Science,NSTP0113,1.93,0.91,17,1,5.88
2024.0,CCST,Bachelor of Science in Data Science,NSTP0223,1.91,0.89,17,1,5.88
2024.0,CCST,Bachelor of Science in Data Science,PEDU0112,1.35,0.94,18,1,5.56
2024.0,CCST,Bachelor of Science in Data Science,PEDU0222,2.19,1.64,17,4,23.53
2024.0,CCST,Bachelor of Science in Data Science,PEDU0312,1.33,0.35,30,0,0.0
2024.0,CCST,Bachelor of Science in Data Science,PEDU0422,1.33,0.34,30,0,0.0
2024.0,CCST,Bachelor of Science in Data Science,STAT0113,1.53,0.65,33,1,3.03
2024.0,CCST,Bachelor of Science in Data Science,STAT0223,1.83,0.73,32,1,3.12
2024.0,CCST,Bachelor of Science in Data Science,UIEC0101,1.94,0.89,18,1,5.56
2024.0,CCST,Bachelor of Science in Data Science,UIEC0201,1.0,0.0,18,0,0.0
2024.0,CCST,Bachelor of Science in Data Science,UIEC0301,1.72,1.07,33,3,9.09
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,CTCC0113,2.8,1.47,125,42,33.6
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,CTCC0213,2.99,1.35,126,43,34.13
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,CTCC0323,2.17,1.7,103,27,26.21
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,CTCC0403,2.08,1.02,64,6,9.38
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,CTCC0513.,2.08,0.91,54,4,7.41
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,CTCC0603,2.11,1.11,79,9,11.39
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EGEC0103,2.36,1.46,124,28,22.58
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EGEC0203,1.4,0.75,124,5,4.03
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EGEC0303,2.34,0.78,100,9,9.0
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMCC0113,2.72,1.57,126,40,31.75
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMCC0223,2.18,1.14,99,16,16.16
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMCC0323,2.43,1.2,110,26,23.64
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMCC0413,1.69,0.89,76,7,9.21
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMCC0513,2.13,1.21,73,15,20.55
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMCC0613,2.31,1.18,71,16,22.54
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMCC0723,1.54,0.69,63,1,1.59
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMCC0823,1.87,0.85,65,7,10.77
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMCC0923,1.43,0.39,67,2,2.99
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMCC1013.,2.36,0.56,81,16,19.75
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMCC1113,1.92,1.37,46,7,15.22
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMCC1123,1.71,0.55,35,2,5.71
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMCC1123.,1.87,0.83,45,3,6.67
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMCC1213,1.62,1.13,38,4,10.53
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMCC1223,1.99,0.94,83,8,9.64
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMCC1323,2.36,1.15,84,16,19.05
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMCC1413,3.67,1.68,38,23,60.53
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMDA0113,1.58,0.12,44,0,0.0
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMDA0213,1.3,0.39,43,0,0.0
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMDA0313,2.43,0.79,48,7,14.58
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMDA0423,1.57,0.84,44,2,4.55
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMDA0523,1.83,1.03,45,4,8.89
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMDA0623,1.73,0.76,42,2,4.76
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMDA0723,1.61,0.8,44,2,4.55
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMDA0813,1.66,1.19,20,2,10.0
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMDA0913,1.59,0.27,22,0,0.0
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMGD0113,1.88,0.85,35,2,5.71
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMGD0213,2.61,0.99,31,21,67.74
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMGD0313,2.45,0.93,35,8,22.86
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMGD0423,2.09,1.27,35,7,20.0
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMGD0523,1.38,0.97,32,2,6.25
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMGD0623,1.99,1.35,37,7,18.92
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMGD0723,2.06,0.88,35,4,11.43
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMGD0813,2.08,0.51,19,3,15.79
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMGD0913,1.11,0.46,19,1,5.26
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,EMPE0113,1.25,0.26,46,0,0.0
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,FOLA0103,2.69,1.21,109,28,25.69
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,FOLA0203,2.14,0.57,65,12,18.46
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,ICSC0203,1.74,0.44,75,3,4.0
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,ICSC0703,2.11,1.23,67,10,14.93
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,ICSC0703.,1.56,0.12,4,0,0.0
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,ICTC1113,1.75,0.35,2,0,0.0
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,ICTC1711,1.81,0.98,39,3,7.69
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,ICTC1920,1.68,0.67,42,1,2.38
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,ICTC2329,2.28,1.71,36,10,27.78
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,ITCC0713.,2.28,1.04,72,12,16.67
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,NGEC0103,2.43,0.86,106,14,13.21
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,NGEC0203,2.21,1.18,123,18,14.63
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,NGEC0303,1.67,0.92,107,5,4.67
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,NGEC0403,2.83,1.52,124,38,30.65
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,NGEC0503,1.67,0.93,73,4,5.48
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,NGEC0603,1.18,0.27,61,0,0.0
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,NGEC0703,1.65,0.9,70,4,5.71
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,NGEC0803,1.95,0.9,74,5,6.76
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,NGEC0903,2.19,0.83,58,4,6.9
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,NSTP0113,2.2,1.31,124,21,16.94
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,NSTP0223,1.79,0.86,102,5,4.9
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,PEDU0112,1.89,1.43,126,21,16.67
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,PEDU0222,1.56,0.96,104,7,6.73
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,PEDU0312,1.51,0.89,72,4,5.56
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,PEDU0422,1.26,0.53,64,1,1.56
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,UIEC0101,2.43,1.29,128,27,21.09
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,UIEC0201,2.16,1.5,126,29,23.02
2024.0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,UIEC0301,1.84,1.14,73,7,9.59
2024.0,CCST,Bachelor of Science in Information Technology,CSCC0103,1.75,,1,0,0.0
2024.0,CCST,Bachelor of Science in Information Technology,CSCC0323,1.88,0.18,2,0,0.0
2024.0,CCST,Bachelor of Science in Information Technology,CSCC0523,2.25,,1,0,0.0
2024.0,CCST,Bachelor of Science in Information Technology,CSND0223,1.0,,1,0,0.0
2024.0,CCST,Bachelor of Science in Information Technology,CTCC0113,1.9,0.85,299,21,7.02
2024.0,CCST,Bachelor of Science in Information Technology,CTCC0213,1.99,1.02,298,30,10.07
2024.0,CCST,Bachelor of Science in Information Technology,CTCC0323,1.97,0.94,278,22,7.91
2024.0,CCST,Bachelor of Science in Information Technology,CTCC0403,1.59,0.64,287,8,2.79
2024.0,CCST,Bachelor of Science in Information Technology,CTCC0513,2.02,0.96,243,22,9.05
2024.0,CCST,Bachelor of Science in Information Technology,CTCC0603,1.95,0.77,252,18,7.14
2024.0,CCST,Bachelor of Science in Information Technology,EGEC0103,1.66,0.97,286,22,7.69
2024.0,CCST,Bachelor of Science in Information Technology,EGEC0203,1.74,0.69,289,10,3.46
2024.0,CCST,Bachelor of Science in Information Technology,EGEC0303,1.71,1.11,279,29,10.39
2024.0,CCST,Bachelor of Science in Information Technology,EMCC0113,2.25,,1,0,0.0
2024.0,CCST,Bachelor of Science in Information Technology,EMCC1123,1.29,0.15,150,0,0.0
2024.0,CCST,Bachelor of Science in Information Technology,FOLA0103,1.79,0.58,280,6,2.14
2024.0,CCST,Bachelor of Science in Information Technology,FOLA0203,1.94,0.71,253,12,4.74
2024.0,CCST,Bachelor of Science in Information Technology,ICSC0113,1.71,0.86,266,17,6.39
2024.0,CCST,Bachelor of Science in Information Technology,ICSC0113.,3.12,2.17,4,2,50.0
2024.0,CCST,Bachelor of Science in Information Technology,ICSC0203,1.75,0.57,250,8,3.2
2024.0,CCST,Bachelor of Science in Information Technology,ICSC0323.,2.12,0.93,246,28,11.38
2024.0,CCST,Bachelor of Science in Information Technology,ICSC0413,1.49,0.56,141,3,2.13
2024.0,CCST,Bachelor of Science in Information Technology,ICSC0503,1.47,0.5,146,2,1.37
2024.0,CCST,Bachelor of Science in Information Technology,ICSC0613,1.66,0.63,142,3,2.11
2024.0,CCST,Bachelor of Science in Information Technology,ICSC0703.,1.87,1.13,144,16,11.11
2024.0,CCST,Bachelor of Science in Information Technology,ICTC1711,1.42,0.27,103,0,0.0
2024.0,CCST,Bachelor of Science in Information Technology,ICTC1920,1.64,0.91,101,8,7.92
2024.0,CCST,Bachelor of Science in Information Technology,ICTC2226,1.06,0.11,99,0,0.0
